material_id,expert_rank,expert_zh,expert_en,title_zh,title_en,material_type,material_type_zh,material_type_en,year,concepts_zh,concepts_en,source_url,source_title,source_type,source_type_zh,source_type_en,doi,isbn13,openlibrary_key,google_books_id,evidence_level,evidence_level_zh,evidence_level_en,notes_zh,notes_en
40,13,傑克・施瓦格,Jack D. Schwager,參考來源：https://www.investopedia.com/articles/personal-finance/090916/top-5-books-learn-technical-analysis.asp,Reference source: https://www.investopedia.com/articles/personal-finance/090916/top-5-books-learn-technical-analysis.asp,source,參考來源,Reference source,,圖表型態；交易系統；價格行為,Chart Patterns; Trading Systems; Price Action,https://www.investopedia.com/articles/personal-finance/090916/top-5-books-learn-technical-analysis.asp,https://www.investopedia.com/articles/personal-finance/090916/top-5-books-learn-technical-analysis.asp,indicator_reference,指標參考,Indicator reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",技術分析入門書與 Market Wizards 訪談系列讓大量實戰交易方法被系統化保存。,Research material linked to Jack D. Schwager for Chart Patterns; Trading Systems; Price Action.
41,14,查爾斯・柯克派翠克二世,Charles D. Kirkpatrick II,《技術分析：金融市場技術分析師完整資源》,Technical Analysis: The Complete Resource for Financial Market Technicians,book,書籍,Book,2006,相對強弱 / 強勢股篩選；道氏理論；股票選股,Relative Strength; Dow Theory; Stock Selection,https://cmtassociation.org/association/award-recognizing/charles-h-dow-award/,Technical Analysis: The Complete Resource for Financial Market Technicians,award_or_professional,獎項/專業資料,Award/professional source,,,,,high,高：官方、書目、論文、CMT/專業來源或主要指標參考,"High: official, bibliographic, paper, CMT/professional, or primary indicator reference",兼具 CMT 教材作者與 Charles H. Dow Award 研究紀錄，適合放入相對強弱與股票選股研究。,Research material linked to Charles D. Kirkpatrick II for Relative Strength; Dow Theory; Stock Selection.
42,14,查爾斯・柯克派翠克二世,Charles D. Kirkpatrick II,原文題名：Stock Selection: A Test of Relative Stock Values Reported Over 17 1/2 Years,Stock Selection: A Test of Relative Stock Values Reported Over 17 1/2 Years,paper,研究論文,Research paper,2001,相對強弱 / 強勢股篩選；道氏理論；股票選股,Relative Strength; Dow Theory; Stock Selection,https://doi.org/10.2139/ssrn.1877206,Taking Stock of Housing Wealth: Reported Home Values,academic_paper,學術論文,Academic paper,10.2139/ssrn.1877206,,,,high,高：官方、書目、論文、CMT/專業來源或主要指標參考,"High: official, bibliographic, paper, CMT/professional, or primary indicator reference",兼具 CMT 教材作者與 Charles H. Dow Award 研究紀錄，適合放入相對強弱與股票選股研究。,Research material linked to Charles D. Kirkpatrick II for Relative Strength; Dow Theory; Stock Selection.
43,14,查爾斯・柯克派翠克二世,Charles D. Kirkpatrick II,參考來源：https://cmtassociation.org/association/award-recognizing/charles-h-dow-award/,Reference source: https://cmtassociation.org/association/award-recognizing/charles-h-dow-award/,source,參考來源,Reference source,,相對強弱 / 強勢股篩選；道氏理論；股票選股,Relative Strength; Dow Theory; Stock Selection,https://cmtassociation.org/association/award-recognizing/charles-h-dow-award/,https://cmtassociation.org/association/award-recognizing/charles-h-dow-award/,award_or_professional,獎項/專業資料,Award/professional source,,,,,high,高：官方、書目、論文、CMT/專業來源或主要指標參考,"High: official, bibliographic, paper, CMT/professional, or primary indicator reference",兼具 CMT 教材作者與 Charles H. Dow Award 研究紀錄，適合放入相對強弱與股票選股研究。,Research material linked to Charles D. Kirkpatrick II for Relative Strength; Dow Theory; Stock Selection.
44,15,茱莉・達爾奎斯特,Julie R. Dahlquist,《技術分析：金融市場技術分析師完整資源》,Technical Analysis: The Complete Resource for Financial Market Technicians,book,書籍,Book,2006,圖表型態；回測與系統驗證；實證技術分析,Chart Patterns; Backtesting; Evidence-Based Technical Analysis,https://cmtassociation.org/association/award-recognizing/charles-h-dow-award/,Technical Analysis: The Complete Resource for Financial Market Technicians,award_or_professional,獎項/專業資料,Award/professional source,,,,,high,高：官方、書目、論文、CMT/專業來源或主要指標參考,"High: official, bibliographic, paper, CMT/professional, or primary indicator reference",CMT 教材合著者與 Dow Award 得主，適合記錄缺口、教材與技術分析研究方法。,Research material linked to Julie R. Dahlquist for Chart Patterns; Backtesting; Evidence-Based Technical Analysis.
45,15,茱莉・達爾奎斯特,Julie R. Dahlquist,原文題名：Analyzing Gaps for Profitable Trading Strategies,Analyzing Gaps for Profitable Trading Strategies,paper,研究論文,Research paper,2011,圖表型態；回測與系統驗證；實證技術分析,Chart Patterns; Backtesting; Evidence-Based Technical Analysis,https://doi.org/10.1504/gber.2004.006224,Profitable trading strategies using EVA,academic_paper,學術論文,Academic paper,10.1504/gber.2004.006224,,,,high,高：官方、書目、論文、CMT/專業來源或主要指標參考,"High: official, bibliographic, paper, CMT/professional, or primary indicator reference",CMT 教材合著者與 Dow Award 得主，適合記錄缺口、教材與技術分析研究方法。,Research material linked to Julie R. Dahlquist for Chart Patterns; Backtesting; Evidence-Based Technical Analysis.
46,15,茱莉・達爾奎斯特,Julie R. Dahlquist,參考來源：https://cmtassociation.org/association/award-recognizing/charles-h-dow-award/,Reference source: https://cmtassociation.org/association/award-recognizing/charles-h-dow-award/,source,參考來源,Reference source,,圖表型態；回測與系統驗證；實證技術分析,Chart Patterns; Backtesting; Evidence-Based Technical Analysis,https://cmtassociation.org/association/award-recognizing/charles-h-dow-award/,https://cmtassociation.org/association/award-recognizing/charles-h-dow-award/,award_or_professional,獎項/專業資料,Award/professional source,,,,,high,高：官方、書目、論文、CMT/專業來源或主要指標參考,"High: official, bibliographic, paper, CMT/professional, or primary indicator reference",CMT 教材合著者與 Dow Award 得主，適合記錄缺口、教材與技術分析研究方法。,Research material linked to Julie R. Dahlquist for Chart Patterns; Backtesting; Evidence-Based Technical Analysis.
47,16,史蒂文・阿契利斯,Steven B. Achelis,《技術分析 A 到 Z》,Technical Analysis from A to Z,book,書籍,Book,1995,移動平均；動量；成交量分析,Moving Average; Momentum; Volume Analysis,https://openlibrary.org/works/OL3180759W,Technical Analysis from A to Z,book_catalog,書目資料,Book catalog,,,/works/OL3180759W,,high,高：官方、書目、論文、CMT/專業來源或主要指標參考,"High: official, bibliographic, paper, CMT/professional, or primary indicator reference",以指標百科型著作著稱，對建立技術指標資料庫很有參考價值。,Research material linked to Steven B. Achelis for Moving Average; Momentum; Volume Analysis.
48,16,史蒂文・阿契利斯,Steven B. Achelis,參考來源：https://guides.newman.baruch.cuny.edu/c.php?g=188442&p=1243542,Reference source: https://guides.newman.baruch.cuny.edu/c.php?g=188442&p=1243542,source,參考來源,Reference source,,移動平均；動量；成交量分析,Moving Average; Momentum; Volume Analysis,https://guides.newman.baruch.cuny.edu/c.php?g=188442&p=1243542,https://guides.newman.baruch.cuny.edu/c.php?g=188442&p=1243542,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",以指標百科型著作著稱，對建立技術指標資料庫很有參考價值。,Research material linked to Steven B. Achelis for Moving Average; Momentum; Volume Analysis.
49,17,羅伯特・科爾比,Robert W. Colby,《技術市場指標百科全書》,The Encyclopedia of Technical Market Indicators,book,書籍,Book,1988,移動平均；動量；實證技術分析,Moving Average; Momentum; Evidence-Based Technical Analysis,https://www.mheducation.com/highered/mhp/product/encyclopedia-technical-market-indicators-second-edition.html,The Encyclopedia of Technical Market Indicators,book_reference,書籍參考,Book reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",《The Encyclopedia of Technical Market Indicators》彙整大量指標，是資料庫型研究的重要來源。,Research material linked to Robert W. Colby for Moving Average; Momentum; Evidence-Based Technical Analysis.
52,17,羅伯特・科爾比,Robert W. Colby,參考來源：https://books.google.com/books/about/The_Encyclopedia_Of_Technical_Market_Ind.html?id=f82LUFQVGOUC,Reference source: https://books.google.com/books/about/The_Encyclopedia_Of_Technical_Market_Ind.html?id=f82LUFQVGOUC,source,參考來源,Reference source,,移動平均；動量；實證技術分析,Moving Average; Momentum; Evidence-Based Technical Analysis,https://books.google.com/books/about/The_Encyclopedia_Of_Technical_Market_Ind.html?id=f82LUFQVGOUC,https://books.google.com/books/about/The_Encyclopedia_Of_Technical_Market_Ind.html?id=f82LUFQVGOUC,book_catalog,書目資料,Book catalog,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",《The Encyclopedia of Technical Market Indicators》彙整大量指標，是資料庫型研究的重要來源。,Research material linked to Robert W. Colby for Moving Average; Momentum; Evidence-Based Technical Analysis.
51,17,羅伯特・科爾比,Robert W. Colby,參考來源：https://openlibrary.org/books/OL17060688M/The_encyclopedia_of_technical_market_indicators,Reference source: https://openlibrary.org/books/OL17060688M/The_encyclopedia_of_technical_market_indicators,source,參考來源,Reference source,,移動平均；動量；實證技術分析,Moving Average; Momentum; Evidence-Based Technical Analysis,https://openlibrary.org/books/OL17060688M/The_encyclopedia_of_technical_market_indicators,https://openlibrary.org/books/OL17060688M/The_encyclopedia_of_technical_market_indicators,book_catalog,書目資料,Book catalog,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",《The Encyclopedia of Technical Market Indicators》彙整大量指標，是資料庫型研究的重要來源。,Research material linked to Robert W. Colby for Moving Average; Momentum; Evidence-Based Technical Analysis.
50,17,羅伯特・科爾比,Robert W. Colby,參考來源：https://www.mheducation.com/highered/mhp/product/encyclopedia-technical-market-indicators-second-edition.html,Reference source: https://www.mheducation.com/highered/mhp/product/encyclopedia-technical-market-indicators-second-edition.html,source,參考來源,Reference source,,移動平均；動量；實證技術分析,Moving Average; Momentum; Evidence-Based Technical Analysis,https://www.mheducation.com/highered/mhp/product/encyclopedia-technical-market-indicators-second-edition.html,https://www.mheducation.com/highered/mhp/product/encyclopedia-technical-market-indicators-second-edition.html,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",《The Encyclopedia of Technical Market Indicators》彙整大量指標，是資料庫型研究的重要來源。,Research material linked to Robert W. Colby for Moving Average; Momentum; Evidence-Based Technical Analysis.
53,18,佩里・考夫曼,Perry J. Kaufman,《交易系統與方法》,Trading Systems and Methods,book,書籍,Book,1978,KAMA 考夫曼自適應均線；自適應均線；交易系統,Kaufman Adaptive Moving Average; Adaptive Moving Average; Trading Systems,https://openlibrary.org/works/OL25697417W,Trading Systems and Methods,book_catalog,書目資料,Book catalog,,,/works/OL25697417W,,high,高：官方、書目、論文、CMT/專業來源或主要指標參考,"High: official, bibliographic, paper, CMT/professional, or primary indicator reference",在交易系統與自適應均線方面影響大，KAMA 是技術指標資料庫必收項。,Research material linked to Perry J. Kaufman for Kaufman Adaptive Moving Average; Adaptive Moving Average; Trading Systems.
54,18,佩里・考夫曼,Perry J. Kaufman,《更聰明的交易》,Smarter Trading,book,書籍,Book,1995,KAMA 考夫曼自適應均線；自適應均線；交易系統,Kaufman Adaptive Moving Average; Adaptive Moving Average; Trading Systems,https://openlibrary.org/works/OL1904518W,Smarter trading,book_catalog,書目資料,Book catalog,,,/works/OL1904518W,,high,高：官方、書目、論文、CMT/專業來源或主要指標參考,"High: official, bibliographic, paper, CMT/professional, or primary indicator reference",在交易系統與自適應均線方面影響大，KAMA 是技術指標資料庫必收項。,Research material linked to Perry J. Kaufman for Kaufman Adaptive Moving Average; Adaptive Moving Average; Trading Systems.
